riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs67114627-AAG	9E-32	-	0.646	1.09	-	[1.07-1.10]	-	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	-	32499647	"Spracklen CN"
rs6806156-T	2E-11	-	0.611	1.05	-	[1.03-1.06]	ZBTB20,EIF4E2P2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	3:115249171	32499647	"Spracklen CN"
rs9859381-G	3E-9	-	0.486	1.04	-	[1.03-1.05]	CASR	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	3:122246352	32499647	"Spracklen CN"
rs60054445-C	6E-12	-	0.664	1.05	-	[1.04-1.07]	ADCY5,HACD2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	3:123455985	32499647	"Spracklen CN"
rs34907385-C	5E-12	-	0.491	1.05	-	[1.03-1.06]	LRMDA	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:75563885	32499647	"Spracklen CN"
rs34204798-C	5E-19	-	0.568	1.06	-	[1.05-1.08]	ZMIZ1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:79191374	32499647	"Spracklen CN"
rs1236816-A	4E-10	-	0.499	1.04	-	[1.03-1.06]	PTEN	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:87924457	32499647	"Spracklen CN"
rs147689733-T	1E-27	-	0.021	1.31	-	[1.25-1.38]	TNKS2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:91832946	32499647	"Spracklen CN"
rs35906730-G	1E-71	-	0.265	1.15	-	[1.13-1.17]	EIF2S2P3,HHEX	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:92675916	32499647	"Spracklen CN"
rs565236700-C	6E-19	-	0.024	1.23	-	[1.17-1.29]	XRCC6P1,RPL17P34	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:93249423	32499647	"Spracklen CN"
rs10736116-C	9E-11	-	0.306	1.05	-	[1.03-1.06]	ARHGAP19,Metazoa_SRP	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:97297164	32499647	"Spracklen CN"
rs7895872-T	1E-11	-	0.579	1.05	-	[1.03-1.06]	BBIP1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:110918899	32499647	"Spracklen CN"
rs7901695-C	8E-62	-	0.038	1.32	-	[1.27-1.36]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:112994329	32499647	"Spracklen CN"
rs10886863-C	5E-17	-	0.664	1.06	-	[1.05-1.08]	LINC01153,RPL19P16	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:121169979	32499647	"Spracklen CN"
rs112820281-C	1E-10	-	0.41	1.05	-	[1.03-1.06]	PLEKHA1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:122390827	32499647	"Spracklen CN"
rs11043003-C	1E-16	-	0.082	1.11	-	[1.08-1.13]	ASCL2,MIR4686	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:2181924	32499647	"Spracklen CN"
rs2237897-C	2E-245	-	0.632	1.28	-	[1.26-1.30]	KCNQ1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:2837316	32499647	"Spracklen CN"
rs4148646-C	2E-26	-	0.385	1.08	-	[1.06-1.09]	ABCC8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:17393643	32499647	"Spracklen CN"
rs4922793-A	2E-10	-	0.566	1.04	-	[1.03-1.06]	BDNF	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:27707958	32499647	"Spracklen CN"
rs602652-A	5E-9	-	0.809	1.06	-	[1.04-1.07]	CCND1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:69647874	32499647	"Spracklen CN"
rs7109575-G	5E-21	-	0.945	1.15	-	[1.12-1.19]	ARAP1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:72752390	32499647	"Spracklen CN"
rs10830963-G	4E-8	-	0.421	1.04	-	[1.02-1.05]	MTNR1B	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	11:92975544	32499647	"Spracklen CN"
rs7304270-C	1E-12	-	0.761	1.07	-	[1.05-1.09]	CCND2,CCND2-AS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:4272815	32499647	"Spracklen CN"
rs3751236-G	7E-21	-	0.672	1.07	-	[1.05-1.08]	PTHLH,RN7SKP15	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:27810469	32499647	"Spracklen CN"
rs80234489-C	4E-32	-	0.17	1.11	-	[1.09-1.13]	SINHCAF	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:31288245	32499647	"Spracklen CN"
rs77978149-T	6E-9	-	0.09	1.08	-	[1.05-1.10]	FAIM2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:49876080	32499647	"Spracklen CN"
rs2583934-T	5E-16	-	0.34	1.06	-	[1.04-1.07]	HMGA2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:65839030	32499647	"Spracklen CN"
rs7313668-T	5E-11	-	0.374	1.05	-	[1.03-1.06]	PTPRR,TSPAN8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:71055741	32499647	"Spracklen CN"
rs10860209-C	6E-9	-	0.589	1.04	-	[1.03-1.06]	RMST	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	12:97456437	32499647	"Spracklen CN"
rs76541615-T	1E-17	-	0.796	1.08	-	[1.06-1.09]	HCG22	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:31058459	32499647	"Spracklen CN"
rs4711389-A	7E-17	-	0.893	1.1	-	[1.07-1.12]	SMIM29	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:34246893	32499647	"Spracklen CN"
rs742762-A	2E-22	-	0.712	1.08	-	[1.06-1.09]	GLP1R	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:39078868	32499647	"Spracklen CN"
rs62405419-T	4E-9	-	0.268	1.05	-	[1.03-1.06]	TFAP2B	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:50819746	32499647	"Spracklen CN"
rs80196932-T	8E-13	-	0.786	1.06	-	[1.04-1.08]	NEPNP,NUS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:117675468	32499647	"Spracklen CN"
rs4273712-G	3E-12	-	0.469	1.05	-	[1.03-1.06]	YAP1P3,PRELID1P1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:126643364	32499647	"Spracklen CN"
rs7739842-G	2E-11	-	0.356	1.05	-	[1.03-1.06]	ENPP3	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:131633657	32499647	"Spracklen CN"
rs35389258-T	9E-14	-	0.45	1.05	-	[1.04-1.07]	RPL35AP3,Y_RNA	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:136973635	32499647	"Spracklen CN"
rs9376382-C	2E-8	-	0.599	1.04	-	[1.03-1.05]	ECT2L	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:138884249	32499647	"Spracklen CN"
rs9390022-T	6E-9	-	0.8	1.05	-	[1.03-1.07]	HIVEP2,ADGRG6	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	6:142735419	32499647	"Spracklen CN"
rs7787720-T	2E-15	-	0.421	1.06	-	[1.04-1.07]	ETV1,RBMX2P4	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:13847029	32499647	"Spracklen CN"
rs17168486-T	8E-22	-	0.418	1.07	-	[1.05-1.08]	DGKB	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:14858657	32499647	"Spracklen CN"
rs3735567-G	3E-12	-	0.778	1.06	-	[1.04-1.08]	JAZF1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:28179691	32499647	"Spracklen CN"
rs2908279-G	8E-11	-	0.627	1.05	-	[1.03-1.06]	MYL7,RNA5SP230	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:44135258	32499647	"Spracklen CN"
rs565050730-GA	4E-8	-	0.334	1.04	-	[1.03-1.06]	-	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	-	32499647	"Spracklen CN"
rs610930-A	1E-19	-	0.287	1.07	-	[1.05-1.08]	AUTS2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:69724740	32499647	"Spracklen CN"
rs12698877-G	7E-22	-	0.336	1.07	-	[1.06-1.08]	AUTS2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:70231919	32499647	"Spracklen CN"
rs62469016-C	2E-15	-	0.223	1.07	-	[1.05-1.08]	MIR8084,LINC02906	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:93062751	32499647	"Spracklen CN"
rs2074120-A	8E-9	-	0.323	1.04	-	[1.03-1.06]	CALCR	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:93477781	32499647	"Spracklen CN"
rs75990271-T	3E-11	-	0.815	1.07	-	[1.05-1.09]	RASA4DP,FAM185A	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:102696532	32499647	"Spracklen CN"
rs117737118-G	3E-31	-	0.093	1.18	-	[1.14-1.21]	GRM8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:126886937	32499647	"Spracklen CN"
rs2233580-T	3E-132	-	0.086	1.34	-	[1.31-1.37]	PAX4	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:127613496	32499647	"Spracklen CN"
rs61342118-A	5E-105	-	0.083	1.34	-	[1.30-1.37]	MIR129-1,SND1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:128121865	32499647	"Spracklen CN"
rs71170768-TA	2E-10	-	0.316	1.07	-	[1.05-1.09]	BRAF	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:140879551	32499647	"Spracklen CN"
rs1182444-G	2E-12	-	0.495	1.05	-	[1.03-1.06]	UBE3C	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	7:157231816	32499647	"Spracklen CN"
rs34642578-T	2E-9	-	0.053	1.09	-	[1.06-1.13]	ASAH1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:18070100	32499647	"Spracklen CN"
rs56687477-A	2E-10	-	0.323	1.05	-	[1.03-1.06]	KCNU1,SMARCE1P4	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:36974792	32499647	"Spracklen CN"
rs4739515-G	2E-11	-	0.538	1.05	-	[1.03-1.06]	LINC01605	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:37533685	32499647	"Spracklen CN"
rs328301-T	4E-8	-	0.328	1.04	-	[1.03-1.06]	LINC03042,FGFR1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:38485494	32499647	"Spracklen CN"
rs33981001-GGT	5E-28	-	0.389	1.08	-	[1.06-1.09]	-	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	-	32499647	"Spracklen CN"
rs349359-C	3E-8	-	0.242	1.04	-	[1.03-1.06]	KCNB2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:72591508	32499647	"Spracklen CN"
rs149265787-G	6E-10	-	0.024	1.14	-	[1.10-1.19]	JPH1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:74302163	32499647	"Spracklen CN"
rs896852-G	6E-9	-	0.3	1.04	-	[1.03-1.06]	NDUFAF6,TP53INP1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:94948658	32499647	"Spracklen CN"
rs13266634-C	4E-67	-	0.586	1.12	-	[1.11-1.14]	SLC30A8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:117172544	32499647	"Spracklen CN"
rs60089934-A	3E-9	-	0.378	1.04	-	[1.03-1.06]	TRIB1AL,TRIB1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:125459032	32499647	"Spracklen CN"
rs73708054-C	4E-8	-	0.252	1.04	-	[1.03-1.06]	EFR3A,SNORA72	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	8:131867548	32499647	"Spracklen CN"
rs1016565-A	2E-8	-	0.421	1.04	-	[1.02-1.05]	H3P29,LINC01230	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:1032567	32499647	"Spracklen CN"
rs4237150-C	4E-27	-	0.426	1.07	-	[1.06-1.09]	GLIS3	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:4290085	32499647	"Spracklen CN"
rs10965248-T	4E-164	-	0.563	1.2	-	[1.19-1.22]	DMRTA1,CDKN2B-AS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:22132879	32499647	"Spracklen CN"
rs1328412-T	6E-11	-	0.945	1.1	-	[1.07-1.13]	CHCHD2P9,KRT18P24	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:79302212	32499647	"Spracklen CN"
rs2796441-G	1E-28	-	0.39	1.08	-	[1.06-1.09]	TLE1-DT	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:81694033	32499647	"Spracklen CN"
rs113154802-C	4E-8	-	0.889	1.06	-	[1.04-1.08]	PTCH1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:95516131	32499647	"Spracklen CN"
rs201375651-CA	3E-8	-	0.395	1.04	-	[1.03-1.06]	ABCA1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:104835247	32499647	"Spracklen CN"
rs529565-C	2E-10	-	0.445	1.04	-	[1.03-1.06]	ABO	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:133274084	32499647	"Spracklen CN"
rs376993806-G	5E-26	-	0.882	1.14	-	[1.11-1.17]	GPSM1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	9:136352136	32499647	"Spracklen CN"
rs11257657-G	1E-61	-	0.483	1.12	-	[1.11-1.14]	RN7SL198P,CDC123	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:12267140	32499647	"Spracklen CN"
rs77065181-A	2E-8	-	0.047	1.09	-	[1.06-1.13]	PTF1A,C10orf67	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:23198849	32499647	"Spracklen CN"
rs141583966-G	8E-10	-	0.909	1.08	-	[1.05-1.11]	-	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	-	32499647	"Spracklen CN"
rs148928116-T	3E-13	-	0.795	1.06	-	[1.04-1.08]	JMJD1C	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:63216374	32499647	"Spracklen CN"
rs1955163-G	2E-11	-	0.541	1.05	-	[1.03-1.06]	TMEM256P1,TSPAN15	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST010118	10:69513601	32499647	"Spracklen CN"
rs6712932-?	6E-6	" "	NR	1.52	-	[1.27-1.82]	GPR45,LINC01918	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000049	2:105221141	17668382	"Salonen JT"
rs7903146-A	5E-8	" "	NR	1.71	-	[1.41-2.08]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000049	10:112998590	17668382	"Salonen JT"
rs7593730-?	4E-8	-	0.78	1.11	-	[1.08-1.16]	RBMS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000665	2:160314943	20418489	"Qi L"
rs5219-T	7E-11	(DGI+FUSION+WTCCC)	0.46	1.14	-	[1.10-1.19]	KCNJ11	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	11:17388025	17463248	"Scott LJ"
rs9300039-C	6E-8	-	0.89	1.48	-	[1.28-1.71]	LINC01499,LINC02745	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	11:41893816	17463248	"Scott LJ"
rs4402960-T	9E-16	(DGI+FUSION+WTCCC)	0.30	1.14	-	[1.11-1.18]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	3:185793899	17463248	"Scott LJ"
rs8050136-A	1E-12	(DGI+FUSION+WTCCC)	0.38	1.17	-	[1.12-1.22]	FTO	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	16:53782363	17463248	"Scott LJ"
rs1801282-C	2E-6	(DGI+FUSION+WTCCC)	0.82	1.14	-	[1.08-1.20]	PPARG	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	3:12351626	17463248	"Scott LJ"
rs1111875-C	6E-10	(DGI+FUSION+WTCCC)	0.52	1.13	-	[1.09-1.17]	HHEX,Y_RNA	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	10:92703125	17463248	"Scott LJ"
rs10811661-T	8E-15	(DGI+FUSION+WTCCC)	0.85	1.2	-	[1.14-1.25]	CDKN2B-AS1,DMRTA1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	9:22134095	17463248	"Scott LJ"
rs7754840-C	4E-11	(DGI+FUSION+WTCCC)	0.36	1.12	-	[1.08-1.16]	CDKAL1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	6:20661019	17463248	"Scott LJ"
rs7903146-T	1E-8	-	0.18	1.34	-	[1.21-1.49]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	10:112998590	17463248	"Scott LJ"
rs13266634-C	5E-8	(DGI+FUSION+WTCCC)	0.61	1.12	-	[1.07-1.16]	SLC30A8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000024	8:117172544	17463248	"Scott LJ"
rs13266634-C	5E-8	-	0.65	1.12	-	[1.07-1.16]	SLC30A8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	8:117172544	17463246	"Saxena R"
rs10811661-T	8E-15	-	0.83	1.2	-	[1.14-1.25]	CDKN2B-AS1,DMRTA1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	9:22134095	17463246	"Saxena R"
rs5219-T	7E-11	-	0.47	1.14	-	[1.10-1.19]	KCNJ11	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	11:17388025	17463246	"Saxena R"
rs1111875-C	6E-10	-	0.53	1.13	-	[1.08-1.17]	HHEX,Y_RNA	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	10:92703125	17463246	"Saxena R"
rs1801282-C	2E-6	-	0.86	1.14	-	[1.08-1.20]	PPARG	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	3:12351626	17463246	"Saxena R"
rs7754840-C	4E-11	-	0.31	1.12	-	[1.08-1.16]	CDKAL1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	6:20661019	17463246	"Saxena R"
rs4402960-T	9E-16	-	0.29	1.14	-	[1.11-1.18]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	3:185793899	17463246	"Saxena R"
rs7903146-T	1E-48	-	0.26	1.37	-	[1.31-1.43]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000028	10:112998590	17463246	"Saxena R"
rs2943641-C	9E-12	-	0.63	1.19	-	[1.13-1.25]	MIR5702,NYAP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	2:226229029	19734900	"Rung J"
rs4689388-T	1E-8	-	0.57	1.16	-	[1.10-1.21]	WFS1,JAKMIP1-DT	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	4:6268329	19734900	"Rung J"
rs12518099-C	7E-7	-	0.23	1.16	-	[1.10-1.22]	LINC01339	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	5:90250292	19734900	"Rung J"
rs4712523-G	2E-12	-	0.32	1.2	-	[1.14-1.26]	CDKAL1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	6:20657333	19734900	"Rung J"
rs7903146-T	1E-30	-	0.27	1.48	-	[1.39-1.57]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	10:112998590	19734900	"Rung J"
rs13266634-C	8E-8	-	0.68	1.16	-	[1.10-1.22]	SLC30A8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000478	8:117172544	19734900	"Rung J"
rs7903146-T	2E-15	-	"0.26 (EA+AA)"	1.46	-	[NR]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001326	10:112998590	22101970	"Kho AN"
rs6723108-T	7E-8	"(All South Asians)"	0.86	1.27	-	[1.17-1.39]	CCNT2-AS1,TMEM163	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	2:134722410	23209189	"Tabassum R"
rs10461617-A	4E-6	"(All South Asians)"	0.21	1.17	-	[1.09-1.25]	C5orf67,MAP3K1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	5:56808481	23209189	"Tabassum R"
rs11165354-A	4E-6	"(All South Asians)"	0.78	1.17	-	[1.10-1.25]	TGFBR3	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	1:91728765	23209189	"Tabassum R"
rs7903146-T	1E-35	"(Indo-European South Asians)"	0.30	1.51	-	[1.42-1.62]	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	10:112998590	23209189	"Tabassum R"
rs2383208-T	3E-6	"(Indo-European South Asians)"	0.85	1.23	-	[1.13-1.34]	DMRTA1,CDKN2B-AS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	9:22132077	23209189	"Tabassum R"
rs8050136-A	6E-6	"(Indo-European South Asians)"	0.34	1.16	-	[1.09-1.24]	FTO	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001759	16:53782363	23209189	"Tabassum R"
rs7018475-?	3E-8	-	NR	1.35	-	[1.18-1.56]	DMRTA1,CDKN2B-AS1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001397	9:22137686	22293688	"Huang J"
rs515071-?	1E-8	-	0.794	1.18	-	[1.12-1.25]	ANK1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001461	8:41661944	22456796	"Imamura M"
rs7656416-?	1E-8	-	0.675	1.15	-	[1.10-1.21]	CTBP1-DT	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001461	4:1260747	22456796	"Imamura M"
rs1327796-?	3E-6	-	0.235	1.13	-	[1.08-1.20]	PALM2AKAP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001461	9:109764009	22456796	"Imamura M"
rs10993738-?	5E-6	-	0.152	1.16	-	[1.09-1.23]	SYK	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001461	9:90870958	22456796	"Imamura M"
rs7903146-T	3E-19	"(Punjabi Sikhs)"	0.31	1.44	-	"[1.33 - 1.56]"	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	10:112998590	23300278	"Saxena R"
rs9552911-G	2E-8	"(Punjabi Sikhs)"	0.93	1.49	-	[1.30-1.72]	SGCG,SACS	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	13:23290518	23300278	"Saxena R"
rs17053082-T	4E-7	"(Punjabi Sikhs)"	0.1	1.49	-	"[1.28 - 1.73]"	SGCD	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	5:155967220	23300278	"Saxena R"
rs6426514-A	2E-6	"(Punjabi Sikhs)"	0.06	1.51	-	"[1.27 - 1.78]"	RHOU	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	1:228744368	23300278	"Saxena R"
rs4527850-T	2E-6	"(Punjabi Sikhs)"	0.75	1.23	-	"[1.13 - 1.34]"	CCN4,TG	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	8:133184606	23300278	"Saxena R"
rs623323-T	4E-6	"(Punjabi Sikhs)"	0.15	1.28	-	"[1.15 - 1.42]"	NXN,MRM3	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	17:796780	23300278	"Saxena R"
rs1470579-C	5E-6	"(Punjabi Sikhs)"	0.41	1.19	-	[1.11-1.28]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	3:185811292	23300278	"Saxena R"
rs7903146-T	6E-22	"(All Punjabi)"	0.31	1.3	-	"[1.23 - 1.37]"	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	10:112998590	23300278	"Saxena R"
rs17053082-T	4E-7	"(All Punjabi)"	0.1	1.49	-	"[1.28 - 1.73]"	SGCD	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	5:155967220	23300278	"Saxena R"
rs1470579-C	4E-7	"(All Punjabi)"	0.41	1.14	-	[1.09-1.20]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	3:185811292	23300278	"Saxena R"
rs7903146-T	3E-35	"(South Asians)"	0.3	1.15	-	"[1.13 - 1.18]"	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	10:112998590	23300278	"Saxena R"
rs1470579-C	4E-9	"(South Asians)"	0.45	1.06	-	[1.04-1.09]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	3:185811292	23300278	"Saxena R"
rs328506-C	2E-6	"(South Asians)"	0.8	1.11	-	[1.06-1.15]	RBM38,HMGB1P1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	20:57454548	23300278	"Saxena R"
rs7903146-T	2E-38	"(South Asians, East Asians)"	0.3	1.15	-	"[1.12 - 1.17]"	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	10:112998590	23300278	"Saxena R"
rs1470579-C	2E-13	"(South Asians, East Asians)"	0.45	1.06	-	[1.04-1.08]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	3:185811292	23300278	"Saxena R"
rs7903146-T	9E-75	"(South Asian, East Asian, Europeans)"	0.5	1.19	-	"[1.17 - 1.21]"	TCF7L2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	10:112998590	23300278	"Saxena R"
rs1470579-C	2E-19	"(South Asian, East Asian, Europeans)"	0.5	1.08	-	[1.05-1.09]	IGF2BP2	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST001809	3:185811292	23300278	"Saxena R"
rs1495377-G	7E-6	-	0.50	1.28	-	[1.11-1.49]	TSPAN8	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000047	12:71183321	17554300	"Wellcome Trust Case Control Consortium"
rs9465871-C	3E-7	" "	0.18	1.18	-	[1.04-1.34]	CDKAL1	"Type 2 diabetes"	"type 2 diabetes mellitus"	-	GCST000047	6:20717024	17554300	"Wellcome Trust Case Control Consortium"
